id,x__autocorrelation__lag_1024,x__autocorrelation__lag_128,x__autocorrelation__lag_16384,x__autocorrelation__lag_2048,x__autocorrelation__lag_256,x__autocorrelation__lag_4096,x__autocorrelation__lag_512,x__autocorrelation__lag_8192
A,-0.3124190097681318,-0.38506925287664895,-0.3270852981767543,-0.3274227454612751,-0.39468578517343744,-0.3257270360748699,-0.387790315034085,-0.32353302813673485
