id,x__autocorrelation__lag_1024,x__autocorrelation__lag_128,x__autocorrelation__lag_16384,x__autocorrelation__lag_2048,x__autocorrelation__lag_256,x__autocorrelation__lag_4096,x__autocorrelation__lag_512,x__autocorrelation__lag_8192
A,0.3346777508265139,-0.5991943868412026,0.32660066470805266,0.32211949730572637,0.3423403145885586,0.3275028653023637,0.33811023977204463,0.3222369412542532
