id,x__autocorrelation__lag_1024,x__autocorrelation__lag_128,x__autocorrelation__lag_16384,x__autocorrelation__lag_2048,x__autocorrelation__lag_256,x__autocorrelation__lag_4096,x__autocorrelation__lag_512,x__autocorrelation__lag_8192
A,-0.06022214566149324,-0.06323616550909622,-0.15440572537763605,-0.1839045167219188,-0.2373853886847069,-0.18756948102235924,-0.31083336219345237,-0.21064470439952843
