id,x__autocorrelation__lag_1024,x__autocorrelation__lag_128,x__autocorrelation__lag_16384,x__autocorrelation__lag_2048,x__autocorrelation__lag_256,x__autocorrelation__lag_4096,x__autocorrelation__lag_512,x__autocorrelation__lag_8192
A,-0.18885915686533758,-0.11119891101457716,-0.19085402187336642,-0.19291425928239933,-0.2524526411123194,-0.18842267640036456,-0.29014996136963583,-0.19417201834963496
