id,x__autocorrelation__lag_1024,x__autocorrelation__lag_128,x__autocorrelation__lag_16384,x__autocorrelation__lag_2048,x__autocorrelation__lag_256,x__autocorrelation__lag_4096,x__autocorrelation__lag_512,x__autocorrelation__lag_8192
A,-0.21789751214379993,-0.32558283966641216,-0.2113697385494359,-0.26675040066206895,-0.23350968349494158,-0.23252957246937647,-0.3060078961654361,-0.23035502661968066
